Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
11/7/2018,11:30:03,2,99893,Male,Web,Guest,Home & Furniture,Beds,78,5,0.4,15.6,1.6,High,credit_card
10/13/2018,6:36:36,6,93033,Male,Web,Member,Home & Furniture,Dinning Tables,119,5,0.3,9.3,0.9,Medium,credit_card
10/11/2018,20:18:55,2,69154,Female,Web,Member,Home & Furniture,Shoe Rack,124,3,0.4,29.1,2.9,Medium,credit_card
5/20/2018,11:50:30,10,75723,Male,Web,Member,Home & Furniture,Umbrellas,70,1,0.4,70,7,Medium,credit_card
8/14/2018,19:38:01,5,73200,Female,Web,Member,Home & Furniture,Dinner Crockery,133,4,0.2,47.7,4.8,Medium,credit_card
12/30/2018,13:07:07,9,78251,Female,Web,Member,Home & Furniture,Sofa Covers,216,1,0.3,125.2,12.5,Medium,credit_card
9/26/2018,16:49:29,8,81660,Male,Web,Member,Home & Furniture,Bed Sheets,211,3,0.4,105.7,10.6,Medium,e_wallet
9/25/2018,17:25:13,6,93514,Male,Web,Guest,Home & Furniture,Curtains,34,5,0.2,6.8,0.7,Medium,money_order
10/7/2018,11:15:40,5,75394,Male,Web,Member,Home & Furniture,Towels,228,1,0.3,141.2,14.1,Medium,credit_card
9/25/2018,16:02:48,1,82226,Female,Mobile,Member,Home & Furniture,Sofas,67,5,0.2,13.4,1.3,Medium,credit_card
11/5/2018,20:11:35,4,63870,Female,Web,Member,Home & Furniture,Beds,78,5,0.3,15.6,1.6,Medium,credit_card
1/19/2018,11:31:32,1,88224,Female,Web,Member,Home & Furniture,Dinning Tables,119,4,0.3,24.7,2.5,Medium,credit_card
7/27/2018,14:33:28,6,97581,Female,Web,Member,Home & Furniture,Shoe Rack,124,4,0.2,39,3.9,Low,money_order
7/26/2018,12:56:16,2,65394,Female,Web,Member,Home & Furniture,Umbrellas,70,3,0.3,23.3,2.3,Medium,credit_card
9/15/2018,20:53:09,4,78598,Male,Web,Member,Home & Furniture,Dinner Crockery,133,4,0.2,42.4,4.2,Medium,credit_card
2/1/2018,16:54:40,3,97108,Male,Web,Member,Home & Furniture,Sofa Covers,216,3,0.4,110.1,11,High,credit_card
10/22/2018,20:33:39,3,93491,Male,Web,Guest,Home & Furniture,Bed Sheets,211,1,0.4,122.6,12.3,Medium,debit_card
8/21/2018,12:25:25,9,99876,Female,Web,Member,Home & Furniture,Curtains,34,5,0.2,6.8,0.7,Medium,credit_card
9/27/2018,14:33:41,3,91213,Male,Web,Member,Home & Furniture,Towels,228,1,0.3,125.2,12.5,Medium,credit_card
7/25/2018,9:02:36,4,93512,Male,Web,Member,Home & Furniture,Sofas,67,1,0.3,67,6.7,Low,credit_card
11/28/2018,10:00:01,2,76739,Female,Web,Member,Home & Furniture,Beds,78,5,0.3,15.6,1.6,Medium,credit_card
12/8/2018,10:54:34,8,96421,Female,Web,Member,Home & Furniture,Dinning Tables,119,1,0.3,33.1,3.3,Medium,credit_card
9/4/2018,10:46:53,5,83071,Male,Web,Guest,Home & Furniture,Shoe Rack,124,4,0.3,29.1,2.9,Medium,credit_card
12/18/2018,21:27:53,7,87707,Female,Web,Member,Home & Furniture,Umbrellas,70,1,0.4,35,3.5,High,credit_card
11/2/2018,18:24:47,10,94114,Female,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.4,47.7,4.8,Medium,money_order
4/9/2018,20:33:17,1,95451,Male,Web,Member,Home & Furniture,Sofa Covers,216,4,0.2,127.4,12.7,Medium,credit_card
10/13/2018,9:18:06,5,84825,Male,Web,Member,Home & Furniture,Bed Sheets,211,1,0.2,122.6,12.3,Medium,credit_card
6/6/2018,18:04:32,5,94748,Female,Web,Member,Home & Furniture,Curtains,34,3,0.2,11.3,1.1,High,credit_card
12/10/2018,23:29:10,2,94812,Female,Web,Member,Home & Furniture,Towels,228,3,0.4,120.6,12.1,Medium,money_order
9/10/2018,18:45:08,9,67368,Male,Web,Member,Home & Furniture,Sofas,67,3,0.4,22.3,2.2,Medium,credit_card
4/9/2018,11:05:48,2,85565,Male,Web,Member,Home & Furniture,Beds,78,4,0.3,19.5,2,Medium,credit_card
11/11/2018,10:26:38,9,75428,Female,Web,Member,Home & Furniture,Dinning Tables,119,3,0.4,24.7,2.5,High,money_order
5/19/2018,10:45:27,6,66694,Female,Web,Member,Home & Furniture,Shoe Rack,124,4,0.3,29.1,2.9,Medium,credit_card
7/16/2018,22:11:48,7,99228,Male,Web,Guest,Home & Furniture,Umbrellas,70,3,0.2,23.3,2.3,Medium,credit_card
11/8/2018,0:43:30,6,65217,Male,Web,Member,Home & Furniture,Dinner Crockery,133,3,0.3,41,4.1,Medium,credit_card
12/8/2018,1:03:40,8,68694,Male,Web,Member,Home & Furniture,Sofa Covers,216,1,0.2,127.4,12.7,High,credit_card
6/5/2018,14:42:02,7,62825,Female,Mobile,Member,Home & Furniture,Bed Sheets,211,1,0.3,109.9,11,Medium,money_order
10/23/2018,4:06:12,2,93599,Female,Web,Member,Home & Furniture,Curtains,34,3,0.4,11.3,1.1,High,credit_card
7/5/2018,17:24:53,9,88436,Female,Web,Member,Home & Furniture,Towels,228,1,0.3,134.3,13.4,High,money_order
1/11/2018,16:58:39,4,62467,Male,Web,Member,Home & Furniture,Sofas,67,3,0.2,22.3,2.2,High,credit_card
6/24/2018,21:39:44,4,83991,Female,Web,Member,Home & Furniture,Beds,78,5,0.4,15.6,1.6,Medium,e_wallet
5/27/2018,14:59:49,7,91475,Male,Web,Member,Home & Furniture,Dinning Tables,119,3,0.2,31.9,3.2,High,credit_card
4/24/2018,16:37:53,8,65805,Female,Web,Member,Home & Furniture,Shoe Rack,124,1,0.4,34.1,3.4,Low,credit_card
12/11/2018,22:12:21,1,93884,Female,Web,Member,Home & Furniture,Umbrellas,70,4,0.4,17.5,1.8,High,credit_card
6/10/2018,13:10:11,4,98328,Male,Web,Member,Home & Furniture,Dinner Crockery,133,5,0.2,46.4,4.6,Medium,credit_card
3/7/2018,9:08:59,10,63962,Male,Web,Member,Home & Furniture,Sofa Covers,216,3,0.2,129.5,13,Medium,credit_card
4/28/2018,13:47:23,10,70756,Male,Web,Guest,Home & Furniture,Bed Sheets,211,1,0.4,114.1,11.4,Medium,credit_card
4/18/2018,12:48:38,9,98607,Male,Web,Member,Home & Furniture,Curtains,34,3,0.3,11.3,1.1,Medium,money_order
7/24/2018,10:28:02,7,60971,Female,Web,Member,Home & Furniture,Towels,228,5,0.2,125.2,12.5,High,credit_card
5/12/2018,13:48:14,2,92799,Female,Web,Member,Home & Furniture,Sofas,67,1,0.2,67,6.7,High,credit_card
6/22/2018,11:03:41,1,93508,Female,Web,Member,Home & Furniture,Beds,78,3,0.3,26,2.6,High,credit_card
10/20/2018,16:19:58,7,78868,Female,Web,Member,Home & Furniture,Dinning Tables,119,4,0.4,20,2,Medium,money_order
12/17/2018,15:57:36,9,67418,Female,Web,Member,Home & Furniture,Shoe Rack,124,1,0.3,37.8,3.8,High,money_order
9/14/2018,20:26:52,5,69811,Male,Web,Guest,Home & Furniture,Umbrellas,70,1,0.3,70,7,Medium,credit_card
9/7/2018,13:46:41,7,81359,Female,Mobile,Member,Home & Furniture,Dinner Crockery,133,1,0.3,39.7,4,Medium,credit_card
12/15/2018,15:17:54,3,72362,Female,Web,Member,Home & Furniture,Sofa Covers,216,3,0.4,110.1,11,High,credit_card
9/26/2018,13:13:04,4,96422,Female,Web,Member,Home & Furniture,Bed Sheets,211,3,0.3,112,11.2,Medium,credit_card
10/19/2018,10:08:05,1,68377,Male,Web,Guest,Home & Furniture,Curtains,34,4,0.2,8.5,0.9,Medium,credit_card
5/15/2018,16:47:24,10,80254,Male,Web,First SignUp,Home & Furniture,Towels,228,1,0.2,143.4,14.3,High,credit_card
2/16/2018,12:02:21,2,90819,Female,Web,Member,Home & Furniture,Sofas,67,1,0.4,33.5,3.4,Medium,e_wallet
2/20/2018,15:29:33,5,90144,Female,Mobile,Guest,Home & Furniture,Beds,78,1,0.3,39,3.9,High,credit_card
5/29/2018,20:27:49,6,70022,Female,Web,Member,Home & Furniture,Dinning Tables,119,3,0.2,31.9,3.2,Medium,money_order
12/26/2018,16:02:09,7,93682,Female,Web,Member,Home & Furniture,Shoe Rack,124,3,0.4,29.1,2.9,Medium,credit_card
12/4/2018,22:32:35,5,60991,Male,Web,Member,Home & Furniture,Umbrellas,70,4,0.2,17.5,1.8,Medium,money_order
10/8/2018,23:28:28,9,87122,Male,Web,Member,Home & Furniture,Dinner Crockery,133,4,0.4,31.7,3.2,Medium,credit_card
10/12/2018,21:08:04,3,81343,Male,Web,Member,Home & Furniture,Sofa Covers,216,5,0.3,82,8.2,High,credit_card
3/12/2018,21:57:58,9,74137,Female,Web,Member,Home & Furniture,Bed Sheets,211,4,0.2,122.6,12.3,High,credit_card
5/8/2018,16:55:00,2,96209,Female,Web,Member,Home & Furniture,Curtains,34,3,0.2,11.3,1.1,Medium,debit_card
10/18/2018,23:47:30,9,63314,Male,Web,Member,Home & Furniture,Towels,228,1,0.2,138.9,13.9,Medium,credit_card
3/19/2018,22:48:54,8,74260,Female,Web,Member,Home & Furniture,Sofas,67,5,0.3,13.4,1.3,Medium,credit_card
5/10/2018,20:04:09,2,91933,Male,Web,Guest,Home & Furniture,Beds,78,3,0.3,26,2.6,Low,credit_card
4/29/2018,22:38:57,5,83648,Male,Web,Member,Home & Furniture,Dinning Tables,119,1,0.3,27.1,2.7,High,credit_card
12/17/2018,13:03:59,3,99578,Female,Web,Member,Home & Furniture,Shoe Rack,124,5,0.3,25.4,2.5,Medium,credit_card
7/22/2018,22:09:10,3,96658,Female,Web,Member,Home & Furniture,Umbrellas,70,1,0.2,70,7,Medium,credit_card
1/9/2018,14:50:19,5,65110,Female,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.3,45,4.5,High,money_order
12/22/2018,20:01:52,10,67444,Male,Web,Guest,Home & Furniture,Sofa Covers,216,1,0.3,125.2,12.5,Medium,money_order
12/29/2018,20:21:14,4,77146,Male,Web,Member,Home & Furniture,Bed Sheets,211,1,0.2,126.8,12.7,Medium,credit_card
7/16/2018,16:46:01,1,88698,Female,Web,Member,Home & Furniture,Curtains,34,1,0.4,34,3.4,Low,credit_card
7/24/2018,17:25:33,8,79393,Female,Web,Member,Home & Furniture,Towels,228,4,0.4,111.5,11.2,High,credit_card
11/25/2018,14:20:27,6,97820,Female,Mobile,Member,Home & Furniture,Sofas,67,5,0.2,13.4,1.3,Medium,credit_card
8/3/2018,0:18:35,1,97330,Female,Web,Member,Home & Furniture,Beds,78,1,0.3,39,3.9,Medium,credit_card
2/27/2018,0:26:45,10,89414,Female,Web,Member,Home & Furniture,Dinning Tables,119,1,0.4,34.2,3.4,Medium,credit_card
10/17/2018,21:02:33,1,99227,Female,Web,Member,Home & Furniture,Shoe Rack,124,1,0.3,31.6,3.2,Medium,credit_card
9/11/2018,16:10:27,1,85969,Male,Web,Member,Home & Furniture,Umbrellas,70,1,0.3,35,3.5,Medium,credit_card
3/4/2018,18:07:49,2,62622,Male,Web,Member,Home & Furniture,Dinner Crockery,133,5,0.2,39.7,4,Medium,credit_card
5/4/2018,10:32:13,7,73810,Male,Web,Member,Home & Furniture,Sofa Covers,216,4,0.4,101.4,10.1,Medium,credit_card
11/4/2018,19:00:40,9,71255,Male,Web,Guest,Home & Furniture,Bed Sheets,211,1,0.2,126.8,12.7,High,credit_card
8/20/2018,12:17:49,1,71942,Female,Web,Member,Home & Furniture,Curtains,34,1,0.3,17,1.7,Medium,credit_card
12/15/2018,22:35:02,6,89335,Male,Web,Member,Home & Furniture,Towels,228,1,0.3,136.6,13.7,Medium,e_wallet
1/4/2018,20:45:59,9,95396,Female,Web,Member,Home & Furniture,Sofas,67,1,0.3,67,6.7,High,credit_card
3/6/2018,19:16:44,7,94501,Female,Web,Member,Home & Furniture,Beds,78,1,0.3,78,7.8,Low,money_order
7/24/2018,16:45:39,1,74525,Male,Web,Guest,Home & Furniture,Dinning Tables,119,1,0.2,36.6,3.7,Medium,money_order
6/21/2018,14:12:28,9,61474,Male,Web,Member,Home & Furniture,Shoe Rack,124,1,0.3,36.6,3.7,High,credit_card
10/18/2018,23:49:55,4,97623,Male,Web,Guest,Home & Furniture,Umbrellas,70,1,0.2,70,7,Medium,money_order
6/19/2018,12:48:08,9,66820,Male,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.2,51.7,5.2,High,credit_card
6/17/2018,15:54:49,10,75509,Male,Web,Guest,Home & Furniture,Sofa Covers,216,1,0.3,114.4,11.4,Medium,credit_card
2/19/2018,20:15:05,3,93997,Male,Web,Guest,Home & Furniture,Bed Sheets,211,1,0.4,114.1,11.4,High,credit_card
8/8/2018,17:39:49,6,75722,Female,Web,Member,Home & Furniture,Curtains,34,4,0.2,8.5,0.9,High,credit_card
2/12/2018,21:58:21,9,90584,Female,Web,Member,Home & Furniture,Towels,228,5,0.3,91,9.1,Medium,credit_card
6/21/2018,18:57:44,3,98643,Male,Web,Member,Home & Furniture,Sofas,67,1,0.2,33.5,3.4,Medium,credit_card
9/16/2018,22:45:14,6,92410,Female,Web,Member,Home & Furniture,Beds,78,4,0.2,19.5,2,High,credit_card
7/5/2018,13:40:18,2,63825,Male,Web,Member,Home & Furniture,Dinning Tables,119,3,0.3,21.2,2.1,Medium,money_order
4/25/2018,17:23:43,6,61940,Female,Web,Member,Home & Furniture,Shoe Rack,124,5,0.3,13,1.3,High,money_order
10/1/2018,19:28:15,1,92750,Male,Web,Guest,Home & Furniture,Umbrellas,70,1,0.3,70,7,Medium,credit_card
7/13/2018,13:01:23,8,76694,Female,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.3,39.7,4,Medium,credit_card
12/1/2018,20:13:46,5,80181,Male,Web,Guest,Home & Furniture,Sofa Covers,216,5,0.2,125.2,12.5,Medium,money_order
2/24/2018,20:10:30,9,62431,Female,Web,Member,Home & Furniture,Bed Sheets,211,4,0.2,122.6,12.3,Medium,credit_card
4/21/2018,20:27:49,5,63047,Male,Web,Member,Home & Furniture,Curtains,34,4,0.3,8.5,0.9,Medium,credit_card
9/20/2018,11:09:34,2,95319,Female,Web,Member,Home & Furniture,Towels,228,1,0.3,125.2,12.5,Medium,credit_card
12/8/2018,11:17:14,1,81194,Male,Web,Member,Home & Furniture,Sofas,67,4,0.3,16.8,1.7,Medium,credit_card
11/14/2018,14:14:44,7,87737,Female,Web,Member,Home & Furniture,Beds,78,5,0.2,15.6,1.6,High,money_order
8/25/2018,9:57:15,3,63863,Female,Web,Member,Home & Furniture,Dinning Tables,119,3,0.3,21.2,2.1,High,credit_card
5/25/2018,15:44:22,5,79213,Female,Web,Member,Home & Furniture,Shoe Rack,124,4,0.3,29.1,2.9,High,credit_card
6/11/2018,8:12:33,5,92766,Female,Web,Member,Home & Furniture,Umbrellas,70,3,0.3,23.3,2.3,Medium,credit_card
10/8/2018,17:31:38,6,85994,Female,Web,Member,Home & Furniture,Dinner Crockery,133,3,0.4,37,3.7,Medium,money_order
11/6/2018,23:21:15,4,83343,Male,Web,Guest,Home & Furniture,Sofa Covers,216,5,0.2,114.4,11.4,Medium,credit_card
7/27/2018,19:38:06,1,98340,Female,Mobile,Guest,Home & Furniture,Bed Sheets,211,4,0.3,88.8,8.9,Medium,credit_card
4/24/2018,21:13:26,1,96779,Female,Web,Member,Home & Furniture,Curtains,34,4,0.3,8.5,0.9,Medium,money_order
6/12/2018,11:19:20,6,70381,Female,Web,Member,Home & Furniture,Towels,228,5,0.3,113.8,11.4,Medium,money_order
5/30/2018,18:20:52,10,83558,Male,Web,Member,Home & Furniture,Sofas,67,5,0.4,13.4,1.3,Low,money_order
10/26/2018,15:51:45,6,78755,Male,Web,Member,Home & Furniture,Beds,78,1,0.3,78,7.8,Low,money_order
11/3/2018,15:37:56,2,63460,Male,Web,Member,Home & Furniture,Dinning Tables,119,3,0.2,31.9,3.2,High,credit_card
5/14/2018,15:24:56,7,77564,Male,Web,Guest,Home & Furniture,Shoe Rack,124,5,0.2,37.8,3.8,Medium,money_order
5/9/2018,11:25:59,7,66179,Male,Web,Member,Home & Furniture,Umbrellas,70,1,0.3,35,3.5,Medium,debit_card
3/14/2018,21:06:57,8,87621,Female,Web,Member,Home & Furniture,Dinner Crockery,133,4,0.2,47.7,4.8,Medium,credit_card
12/1/2018,16:38:52,3,82886,Male,Web,Member,Home & Furniture,Sofa Covers,216,5,0.2,114.4,11.4,Medium,credit_card
1/23/2018,19:42:59,3,98093,Male,Web,Guest,Home & Furniture,Bed Sheets,211,1,0.2,126.8,12.7,Medium,e_wallet
3/18/2018,23:14:44,7,88750,Male,Web,Guest,Home & Furniture,Curtains,34,1,0.4,34,3.4,Medium,money_order
6/29/2018,12:39:16,6,81097,Male,Web,Guest,Home & Furniture,Towels,228,5,0.4,102.4,10.2,High,credit_card
3/8/2018,14:09:00,4,94011,Male,Web,Guest,Home & Furniture,Sofas,67,5,0.4,13.4,1.3,High,credit_card
9/20/2018,15:49:10,8,93616,Male,Web,Guest,Home & Furniture,Beds,78,3,0.3,26,2.6,Low,credit_card
10/19/2018,14:21:32,1,74484,Female,Web,Member,Home & Furniture,Dinning Tables,119,3,0.3,21.2,2.1,High,credit_card
3/7/2018,15:57:37,7,75511,Male,Web,Guest,Home & Furniture,Shoe Rack,124,4,0.3,29.1,2.9,High,credit_card
7/30/2018,6:39:28,5,83359,Female,Web,Member,Home & Furniture,Umbrellas,70,5,0.2,14,1.4,Low,credit_card
12/8/2018,16:14:09,1,70723,Male,Web,Guest,Home & Furniture,Dinner Crockery,133,4,0.4,31.7,3.2,Medium,credit_card
6/12/2018,11:35:32,1,79143,Female,Web,Member,Home & Furniture,Sofa Covers,216,1,0.2,131.7,13.2,Medium,money_order
5/4/2018,18:57:34,10,78694,Female,Web,Member,Home & Furniture,Bed Sheets,211,4,0.4,97.2,9.7,Medium,credit_card
9/2/2018,16:59:53,5,86560,Male,Web,Member,Home & Furniture,Curtains,34,4,0.4,8.5,0.9,Low,money_order
4/26/2018,10:52:41,2,83602,Male,Web,Member,Home & Furniture,Towels,228,3,0.3,113.8,11.4,Medium,credit_card
6/16/2018,22:36:41,7,86714,Female,Web,Member,Home & Furniture,Sofas,67,5,0.4,13.4,1.3,High,credit_card
10/5/2018,15:22:19,2,96873,Male,Web,Member,Home & Furniture,Beds,78,3,0.2,26,2.6,Medium,credit_card
8/1/2018,1:04:13,9,67785,Female,Mobile,Member,Home & Furniture,Dinning Tables,119,1,0.2,36.6,3.7,High,credit_card
8/20/2018,18:17:18,4,93628,Male,Web,Member,Home & Furniture,Shoe Rack,124,3,0.4,29.1,2.9,Medium,credit_card
3/4/2018,18:22:26,9,71250,Female,Web,Member,Home & Furniture,Umbrellas,70,5,0.3,14,1.4,Medium,credit_card
9/8/2018,10:10:38,2,89729,Male,Web,Member,Home & Furniture,Dinner Crockery,133,3,0.2,45,4.5,Medium,money_order
5/21/2018,23:59:45,9,78887,Male,Web,Member,Home & Furniture,Sofa Covers,216,3,0.4,110.1,11,Medium,credit_card
5/8/2018,7:20:00,10,90088,Female,Web,Member,Home & Furniture,Bed Sheets,211,5,0.3,78.3,7.8,High,credit_card
7/14/2018,15:44:36,4,63559,Female,Web,Member,Home & Furniture,Curtains,34,3,0.2,11.3,1.1,High,credit_card
8/3/2018,17:09:58,7,90515,Female,Web,Member,Home & Furniture,Towels,228,1,0.3,134.3,13.4,Medium,credit_card
3/13/2018,7:40:14,3,96897,Male,Web,Member,Home & Furniture,Sofas,67,1,0.3,33.5,3.4,Medium,credit_card
5/4/2018,8:47:00,1,98887,Female,Web,Guest,Home & Furniture,Beds,78,1,0.2,39,3.9,Medium,e_wallet
8/14/2018,17:51:11,4,83997,Female,Web,Member,Home & Furniture,Dinning Tables,119,1,0.2,34.2,3.4,Medium,money_order
5/15/2018,14:21:56,5,69735,Female,Web,Member,Home & Furniture,Shoe Rack,124,3,0.2,40.3,4,Medium,credit_card
9/18/2018,17:23:33,9,67165,Female,Web,Member,Home & Furniture,Umbrellas,70,1,0.3,35,3.5,High,money_order
10/5/2018,20:19:48,1,75387,Female,Web,Member,Home & Furniture,Dinner Crockery,133,4,0.2,42.4,4.2,High,credit_card
1/19/2018,22:09:22,10,90515,Male,Web,Member,Home & Furniture,Sofa Covers,216,1,0.2,133.8,13.4,Medium,money_order
6/18/2018,10:03:37,4,69512,Female,Web,Member,Home & Furniture,Bed Sheets,211,4,0.3,88.8,8.9,High,money_order
12/23/2018,12:04:28,10,89562,Male,Web,Member,Home & Furniture,Curtains,34,4,0.2,8.5,0.9,Medium,credit_card
7/18/2018,9:35:17,3,93636,Male,Web,Member,Home & Furniture,Towels,228,1,0.2,145.7,14.6,Medium,credit_card
1/18/2018,18:07:13,7,90558,Male,Web,Member,Home & Furniture,Sofas,67,1,0.3,33.5,3.4,High,credit_card
7/18/2018,20:54:59,2,97513,Female,Web,Member,Home & Furniture,Beds,78,3,0.2,26,2.6,Medium,credit_card
12/11/2018,12:03:54,5,93401,Female,Web,Member,Home & Furniture,Dinning Tables,119,1,0.3,33.1,3.3,Medium,credit_card
3/16/2018,20:06:59,3,82549,Female,Web,Member,Home & Furniture,Shoe Rack,124,5,0.4,19.2,1.9,Medium,credit_card
8/25/2018,14:15:16,10,70166,Female,Web,Member,Home & Furniture,Umbrellas,70,1,0.3,70,7,Medium,e_wallet
12/23/2018,13:28:31,6,89331,Female,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.2,47.7,4.8,Medium,credit_card
9/2/2018,21:14:40,4,72435,Male,Web,Guest,Home & Furniture,Sofa Covers,216,4,0.2,118.7,11.9,Low,credit_card
10/25/2018,22:41:51,7,82357,Male,Web,Member,Home & Furniture,Bed Sheets,211,1,0.3,124.7,12.5,Medium,money_order
7/3/2018,23:01:30,7,98939,Female,Web,Member,Home & Furniture,Curtains,34,5,0.3,6.8,0.7,Low,money_order
4/21/2018,10:28:26,1,90958,Female,Mobile,Guest,Home & Furniture,Towels,228,5,0.4,102.4,10.2,Low,credit_card
2/14/2018,19:29:37,6,97610,Female,Web,Member,Home & Furniture,Sofas,67,1,0.2,67,6.7,Medium,money_order
7/17/2018,15:12:01,7,74686,Male,Web,Member,Home & Furniture,Beds,78,1,0.2,39,3.9,Medium,credit_card
7/25/2018,16:05:53,3,67407,Female,Web,Member,Home & Furniture,Dinning Tables,119,3,0.3,28.3,2.8,Medium,money_order
4/21/2018,9:29:05,1,83954,Female,Web,Member,Home & Furniture,Shoe Rack,124,1,0.2,39,3.9,Medium,credit_card
6/14/2018,13:58:31,7,75354,Male,Web,Member,Home & Furniture,Umbrellas,70,1,0.2,35,3.5,Medium,money_order
7/14/2018,15:57:35,2,61119,Male,Web,Guest,Home & Furniture,Dinner Crockery,133,4,0.3,26.4,2.6,Medium,money_order
7/23/2018,11:36:26,7,92797,Male,Web,Member,Home & Furniture,Sofa Covers,216,5,0.2,125.2,12.5,Medium,money_order
1/26/2018,13:12:04,1,72566,Female,Web,Member,Home & Furniture,Bed Sheets,211,1,0.3,118.3,11.8,High,credit_card
12/5/2018,16:28:53,4,65560,Male,Web,Member,Home & Furniture,Curtains,34,3,0.2,11.3,1.1,Low,credit_card
11/9/2018,20:31:52,8,93015,Female,Web,Member,Home & Furniture,Towels,228,3,0.4,120.6,12.1,Medium,credit_card
11/18/2018,18:29:46,6,83112,Male,Web,Member,Home & Furniture,Sofas,67,1,0.3,67,6.7,Medium,credit_card
5/21/2018,19:07:46,6,71807,Female,Web,Member,Home & Furniture,Beds,78,3,0.3,26,2.6,High,credit_card
2/6/2018,14:39:40,8,89319,Male,Web,Member,Home & Furniture,Dinning Tables,119,4,0.3,15.2,1.5,Medium,credit_card
8/7/2018,19:09:08,3,62184,Female,Web,Member,Home & Furniture,Shoe Rack,124,5,0.4,19.2,1.9,Medium,credit_card
4/23/2018,15:58:43,2,94109,Male,Web,Member,Home & Furniture,Umbrellas,70,1,0.2,70,7,Medium,money_order
10/6/2018,14:01:53,10,71758,Male,Web,Guest,Home & Furniture,Dinner Crockery,133,5,0.3,33.1,3.3,Medium,money_order
1/8/2018,20:07:54,2,81794,Female,Web,Member,Home & Furniture,Sofa Covers,216,4,0.2,118.7,11.9,Medium,credit_card
11/10/2018,9:44:58,9,90686,Female,Web,Member,Home & Furniture,Bed Sheets,211,3,0.4,105.7,10.6,Medium,money_order
9/30/2018,20:20:45,10,88923,Male,Web,Member,Home & Furniture,Curtains,34,3,0.2,11.3,1.1,Medium,credit_card
9/17/2018,12:24:44,8,75210,Male,Web,Member,Home & Furniture,Towels,228,1,0.2,145.7,14.6,Medium,credit_card
6/21/2018,17:37:57,3,65060,Female,Web,Member,Home & Furniture,Sofas,67,3,0.4,22.3,2.2,Medium,money_order
5/15/2018,15:17:06,9,91728,Male,Web,Member,Home & Furniture,Beds,78,3,0.2,26,2.6,Medium,money_order
4/24/2018,16:23:33,2,86639,Male,Web,Member,Home & Furniture,Dinning Tables,119,4,0.2,34.2,3.4,Medium,credit_card
6/30/2018,17:34:15,10,87614,Male,Web,Guest,Home & Furniture,Shoe Rack,124,3,0.2,40.3,4,High,credit_card
7/2/2018,15:58:25,5,72826,Male,Web,Guest,Home & Furniture,Umbrellas,70,4,0.4,17.5,1.8,High,credit_card
5/13/2018,15:43:25,8,90708,Male,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.3,39.7,4,Low,debit_card
11/23/2018,10:59:44,1,73922,Male,Web,Member,Home & Furniture,Sofa Covers,216,4,0.2,127.4,12.7,High,credit_card
4/24/2018,20:11:37,4,69775,Female,Web,Member,Home & Furniture,Bed Sheets,211,1,0.2,126.8,12.7,Medium,credit_card
9/29/2018,0:02:03,7,87095,Female,Web,Member,Home & Furniture,Curtains,34,1,0.2,17,1.7,Medium,credit_card
3/26/2018,10:22:31,6,64596,Female,Web,Member,Home & Furniture,Towels,228,3,0.4,120.6,12.1,High,e_wallet
1/26/2018,16:36:12,4,68407,Female,Web,Member,Home & Furniture,Sofas,67,1,0.4,33.5,3.4,Medium,credit_card
1/5/2018,17:40:46,6,63311,Female,Web,Member,Home & Furniture,Beds,78,5,0.2,15.6,1.6,Medium,credit_card
4/28/2018,18:03:13,10,60474,Female,Web,Member,Home & Furniture,Dinning Tables,119,1,0.3,31.9,3.2,Medium,debit_card
4/30/2018,13:30:58,2,69166,Male,Web,Guest,Home & Furniture,Shoe Rack,124,3,0.3,32.8,3.3,Medium,money_order
